Country/Region,Province/State,Date,Case_Type,Cases,Long,Lat,Difference,Last_Update_Date
Afghanistan,,1/22/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,1/23/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,1/24/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,1/25/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,1/26/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,1/27/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,1/28/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,1/29/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,1/30/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,1/31/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/1/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/2/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/3/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/4/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/5/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/6/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/7/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/8/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/9/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/10/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/11/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/12/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/13/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/14/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/15/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/16/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/17/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/18/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/19/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/20/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/21/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/22/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/23/20,Confirmed,0,65,33,0,3/16/20 12:08
Afghanistan,,2/24/20,Confirmed,1,65,33,1,3/16/20 12:08
Afghanistan,,2/25/20,Confirmed,1,65,33,0,3/16/20 12:08
Afghanistan,,2/26/20,Confirmed,1,65,33,0,3/16/20 12:08
Afghanistan,,2/27/20,Confirmed,1,65,33,0,3/16/20 12:08
Afghanistan,,2/28/20,Confirmed,1,65,33,0,3/16/20 12:08
Afghanistan,,2/29/20,Confirmed,1,65,33,0,3/16/20 12:08
Afghanistan,,3/1/20,Confirmed,1,65,33,0,3/16/20 12:08
Afghanistan,,3/2/20,Confirmed,1,65,33,0,3/16/20 12:08
Afghanistan,,3/3/20,Confirmed,1,65,33,0,3/16/20 12:08
Afghanistan,,3/4/20,Confirmed,1,65,33,0,3/16/20 12:08
Afghanistan,,3/5/20,Confirmed,1,65,33,0,3/16/20 12:08
Afghanistan,,3/6/20,Confirmed,1,65,33,0,3/16/20 12:08
Afghanistan,,3/7/20,Confirmed,1,65,33,0,3/16/20 12:08
Afghanistan,,3/8/20,Confirmed,4,65,33,3,3/16/20 12:08
Afghanistan,,3/9/20,Confirmed,4,65,33,0,3/16/20 12:08
Afghanistan,,3/10/20,Confirmed,5,65,33,1,3/16/20 12:08
Afghanistan,,3/11/20,Confirmed,7,65,33,2,3/16/20 12:08
Afghanistan,,3/12/20,Confirmed,7,65,33,0,3/16/20 12:08
Afghanistan,,3/13/20,Confirmed,7,65,33,0,3/16/20 12:08
Afghanistan,,3/14/20,Confirmed,11,65,33,4,3/16/20 12:08
Afghanistan,,3/15/20,Confirmed,16,65,33,5,3/16/20 12:08
Albania,,1/22/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,1/23/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,1/24/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,1/25/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,1/26/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,1/27/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,1/28/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,1/29/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,1/30/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,1/31/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/1/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/2/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/3/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/4/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/5/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/6/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/7/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/8/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/9/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/10/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/11/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/12/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/13/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/14/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/15/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/16/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/17/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/18/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/19/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/20/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/21/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/22/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/23/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/24/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/25/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/26/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/27/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/28/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,2/29/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,3/1/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,3/2/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,3/3/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,3/4/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,3/5/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,3/6/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,3/7/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,3/8/20,Confirmed,0,20.1683,41.1533,0,3/16/20 12:08
Albania,,3/9/20,Confirmed,2,20.1683,41.1533,2,3/16/20 12:08
Albania,,3/10/20,Confirmed,10,20.1683,41.1533,8,3/16/20 12:08
Albania,,3/11/20,Confirmed,12,20.1683,41.1533,2,3/16/20 12:08
Albania,,3/12/20,Confirmed,23,20.1683,41.1533,11,3/16/20 12:08
Albania,,3/13/20,Confirmed,33,20.1683,41.1533,10,3/16/20 12:08
Albania,,3/14/20,Confirmed,38,20.1683,41.1533,5,3/16/20 12:08
Albania,,3/15/20,Confirmed,42,20.1683,41.1533,4,3/16/20 12:08
Algeria,,1/22/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,1/23/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,1/24/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,1/25/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,1/26/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,1/27/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,1/28/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,1/29/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,1/30/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,1/31/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/1/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/2/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/3/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/4/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/5/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/6/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/7/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/8/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/9/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/10/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/11/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/12/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/13/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/14/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/15/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/16/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/17/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/18/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/19/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/20/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/21/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/22/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/23/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/24/20,Confirmed,0,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/25/20,Confirmed,1,1.6596,28.0339,1,3/16/20 12:08
Algeria,,2/26/20,Confirmed,1,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/27/20,Confirmed,1,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/28/20,Confirmed,1,1.6596,28.0339,0,3/16/20 12:08
Algeria,,2/29/20,Confirmed,1,1.6596,28.0339,0,3/16/20 12:08
Algeria,,3/1/20,Confirmed,1,1.6596,28.0339,0,3/16/20 12:08
Algeria,,3/2/20,Confirmed,3,1.6596,28.0339,2,3/16/20 12:08
Algeria,,3/3/20,Confirmed,5,1.6596,28.0339,2,3/16/20 12:08
Algeria,,3/4/20,Confirmed,12,1.6596,28.0339,7,3/16/20 12:08
Algeria,,3/5/20,Confirmed,12,1.6596,28.0339,0,3/16/20 12:08
Algeria,,3/6/20,Confirmed,17,1.6596,28.0339,5,3/16/20 12:08
Algeria,,3/7/20,Confirmed,17,1.6596,28.0339,0,3/16/20 12:08
Algeria,,3/8/20,Confirmed,19,1.6596,28.0339,2,3/16/20 12:08
Algeria,,3/9/20,Confirmed,20,1.6596,28.0339,1,3/16/20 12:08
Algeria,,3/10/20,Confirmed,20,1.6596,28.0339,0,3/16/20 12:08
Algeria,,3/11/20,Confirmed,20,1.6596,28.0339,0,3/16/20 12:08
Algeria,,3/12/20,Confirmed,24,1.6596,28.0339,4,3/16/20 12:08
Algeria,,3/13/20,Confirmed,26,1.6596,28.0339,2,3/16/20 12:08
Algeria,,3/14/20,Confirmed,37,1.6596,28.0339,11,3/16/20 12:08
Algeria,,3/15/20,Confirmed,48,1.6596,28.0339,11,3/16/20 12:08
Andorra,,1/22/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,1/23/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,1/24/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,1/25/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,1/26/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,1/27/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,1/28/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,1/29/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,1/30/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,1/31/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/1/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/2/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/3/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/4/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/5/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/6/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/7/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/8/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/9/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/10/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/11/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/12/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/13/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/14/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/15/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/16/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/17/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/18/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/19/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/20/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/21/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/22/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/23/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/24/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/25/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/26/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/27/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/28/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,2/29/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,3/1/20,Confirmed,0,1.5218,42.5063,0,3/16/20 12:08
Andorra,,3/2/20,Confirmed,1,1.5218,42.5063,1,3/16/20 12:08
Andorra,,3/3/20,Confirmed,1,1.5218,42.5063,0,3/16/20 12:08
Andorra,,3/4/20,Confirmed,1,1.5218,42.5063,0,3/16/20 12:08
Andorra,,3/5/20,Confirmed,1,1.5218,42.5063,0,3/16/20 12:08
Andorra,,3/6/20,Confirmed,1,1.5218,42.5063,0,3/16/20 12:08
Andorra,,3/7/20,Confirmed,1,1.5218,42.5063,0,3/16/20 12:08
Andorra,,3/8/20,Confirmed,1,1.5218,42.5063,0,3/16/20 12:08
Andorra,,3/9/20,Confirmed,1,1.5218,42.5063,0,3/16/20 12:08
Andorra,,3/10/20,Confirmed,1,1.5218,42.5063,0,3/16/20 12:08
Andorra,,3/11/20,Confirmed,1,1.5218,42.5063,0,3/16/20 12:08
Andorra,,3/12/20,Confirmed,1,1.5218,42.5063,0,3/16/20 12:08
Andorra,,3/13/20,Confirmed,1,1.5218,42.5063,0,3/16/20 12:08
Andorra,,3/14/20,Confirmed,1,1.5218,42.5063,0,3/16/20 12:08
Andorra,,3/15/20,Confirmed,1,1.5218,42.5063,0,3/16/20 12:08
Antigua and Barbuda,,1/22/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,1/23/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,1/24/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,1/25/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,1/26/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,1/27/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,1/28/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,1/29/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,1/30/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,1/31/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/1/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/2/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/3/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/4/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/5/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/6/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/7/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/8/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/9/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/10/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/11/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/12/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/13/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/14/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/15/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/16/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/17/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/18/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/19/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/20/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/21/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/22/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/23/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/24/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/25/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/26/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/27/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/28/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,2/29/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,3/1/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,3/2/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,3/3/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,3/4/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,3/5/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,3/6/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,3/7/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,3/8/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,3/9/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,3/10/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,3/11/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,3/12/20,Confirmed,0,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,3/13/20,Confirmed,1,-61.7964,17.0608,1,3/16/20 12:08
Antigua and Barbuda,,3/14/20,Confirmed,1,-61.7964,17.0608,0,3/16/20 12:08
Antigua and Barbuda,,3/15/20,Confirmed,1,-61.7964,17.0608,0,3/16/20 12:08
Argentina,,1/22/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,1/23/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,1/24/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,1/25/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,1/26/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,1/27/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,1/28/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,1/29/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,1/30/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,1/31/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/1/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/2/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/3/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/4/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/5/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/6/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/7/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/8/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/9/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/10/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/11/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/12/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/13/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/14/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/15/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/16/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/17/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/18/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/19/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/20/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/21/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/22/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/23/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/24/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/25/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/26/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/27/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/28/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,2/29/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,3/1/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,3/2/20,Confirmed,0,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,3/3/20,Confirmed,1,-63.6167,-38.4161,1,3/16/20 12:08
Argentina,,3/4/20,Confirmed,1,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,3/5/20,Confirmed,1,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,3/6/20,Confirmed,2,-63.6167,-38.4161,1,3/16/20 12:08
Argentina,,3/7/20,Confirmed,8,-63.6167,-38.4161,6,3/16/20 12:08
Argentina,,3/8/20,Confirmed,12,-63.6167,-38.4161,4,3/16/20 12:08
Argentina,,3/9/20,Confirmed,12,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,3/10/20,Confirmed,17,-63.6167,-38.4161,5,3/16/20 12:08
Argentina,,3/11/20,Confirmed,19,-63.6167,-38.4161,2,3/16/20 12:08
Argentina,,3/12/20,Confirmed,19,-63.6167,-38.4161,0,3/16/20 12:08
Argentina,,3/13/20,Confirmed,31,-63.6167,-38.4161,12,3/16/20 12:08
Argentina,,3/14/20,Confirmed,34,-63.6167,-38.4161,3,3/16/20 12:08
Argentina,,3/15/20,Confirmed,45,-63.6167,-38.4161,11,3/16/20 12:08
Armenia,,1/22/20,Confirmed,0,45.0382,40.0691,0,3/16/20 12:08
Armenia,,1/23/20,Confirmed,0,45.0382,40.0691,0,3/16/20 12:08
Armenia,,1/24/20,Confirmed,0,45.0382,40.0691,0,3/16/20 12:08
